📋 Showing application logs...
auth-service-1          | timestamp="2025-09-22T12:27:42.554Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="204" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NTg1NDQwMzUyNDQsImVtYWlsIjoiYm9iQHBheXBhbC5jb20iLCJpYXQiOjE3NTg1NDQwMzgsImV4cCI6MTc1ODYzMDQzOH0.UvaHyItKZp1XUtBud2YpHDM4ck8XHfMQyNWshQ7rX8A"}" classification="Normal" event="TokenVerificationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-09-22T13:19:54.332Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="207" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NTg1NDQwMzQwOTgsImVtYWlsIjoiYWxpY2VAcGF5cGFsLmNvbSIsImlhdCI6MTc1ODU0NzE4NSwiZXhwIjoxNzU4NjMzNTg1fQ.s_RTh3tGHbqm82OThuVmyJYZ_sXx72GUTqWaUGYf9i8"}" classification="Normal" event="TokenVerificationSuccess" userId="1758544034098" email="alice@paypal.com"
payment-service-1       | timestamp="2025-09-22T13:19:54.333Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="79" content="{"amount":150.75,"recipient":"sarah@store.com","description":"Online shopping"}" classification="Normal" event="AuthenticationSuccess" userId="1758544034098" email="alice@paypal.com"
payment-service-1       | timestamp="2025-09-22T13:19:54.333Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="79" content="{"amount":150.75,"recipient":"sarah@store.com","description":"Online shopping"}" classification="Normal" event="PaymentProcessingAttempt" userId="1758544034098" email="alice@paypal.com" amount="150.75" recipient="sarah@store.com"
payment-service-1       | timestamp="2025-09-22T13:19:54.334Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="79" content="{"amount":150.75,"recipient":"sarah@store.com","description":"Online shopping"}" classification="Normal" event="PaymentProcessingSuccess" paymentId="1758547194333" userId="1758544034098" amount="150.75"
[33mapi-gateway-1           | 2025/09/22 13:19:54 [info] 30#30: *103 client 172.22.0.1 closed keepalive connection[0m
notification-service-1  | timestamp="2025-09-22T13:19:54.336Z" Method="POST" URL="/send" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="notification-service:3003" cookie="-" content-type="application/json" connection="close" lenght="147" content="{"userId":1758544034098,"email":"alice@paypal.com","type":"PAYMENT_SUCCESS","message":"Your payment of $150.75 to sarah@store.com was successful."}" classification="Normal" event="NotificationReceived" userId="1758544034098" email="alice@paypal.com" type="PAYMENT_SUCCESS"
notification-service-1  | timestamp="2025-09-22T13:19:54.336Z" Method="POST" URL="/send" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="notification-service:3003" cookie="-" content-type="application/json" connection="close" lenght="147" content="{"userId":1758544034098,"email":"alice@paypal.com","type":"PAYMENT_SUCCESS","message":"Your payment of $150.75 to sarah@store.com was successful."}" classification="Normal" event="NotificationStored" notificationId="1758547194336" userId="1758544034098"
payment-service-1       | timestamp="2025-09-22T13:19:56.361Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="77" content="{"amount":25.5,"recipient":"mike@restaurant.com","description":"Lunch bill"}" classification="Normal" event="AuthenticationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-09-22T13:19:56.365Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="207" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NTg1NDQwMzQwOTgsImVtYWlsIjoiYWxpY2VAcGF5cGFsLmNvbSIsImlhdCI6MTc1ODU0NzE4NSwiZXhwIjoxNzU4NjMzNTg1fQ.s_RTh3tGHbqm82OThuVmyJYZ_sXx72GUTqWaUGYf9i8"}" classification="Normal" event="TokenVerificationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-09-22T13:19:56.367Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="207" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NTg1NDQwMzQwOTgsImVtYWlsIjoiYWxpY2VAcGF5cGFsLmNvbSIsImlhdCI6MTc1ODU0NzE4NSwiZXhwIjoxNzU4NjMzNTg1fQ.s_RTh3tGHbqm82OThuVmyJYZ_sXx72GUTqWaUGYf9i8"}" classification="Normal" event="TokenVerificationSuccess" userId="1758544034098" email="alice@paypal.com"
payment-service-1       | timestamp="2025-09-22T13:19:56.368Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="77" content="{"amount":25.5,"recipient":"mike@restaurant.com","description":"Lunch bill"}" classification="Normal" event="AuthenticationSuccess" userId="1758544034098" email="alice@paypal.com"
payment-service-1       | timestamp="2025-09-22T13:19:56.368Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="77" content="{"amount":25.5,"recipient":"mike@restaurant.com","description":"Lunch bill"}" classification="Normal" event="PaymentProcessingAttempt" userId="1758544034098" email="alice@paypal.com" amount="25.5" recipient="mike@restaurant.com"
payment-service-1       | timestamp="2025-09-22T13:19:56.369Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="77" content="{"amount":25.5,"recipient":"mike@restaurant.com","description":"Lunch bill"}" classification="Normal" event="PaymentProcessingSuccess" paymentId="1758547196368" userId="1758544034098" amount="25.5"
[33mapi-gateway-1           | 2025/09/22 13:19:56 [info] 30#30: *105 client 172.22.0.1 closed keepalive connection[0m
notification-service-1  | timestamp="2025-09-22T13:19:56.373Z" Method="POST" URL="/send" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="notification-service:3003" cookie="-" content-type="application/json" connection="close" lenght="149" content="{"userId":1758544034098,"email":"alice@paypal.com","type":"PAYMENT_SUCCESS","message":"Your payment of $25.5 to mike@restaurant.com was successful."}" classification="Normal" event="NotificationReceived" userId="1758544034098" email="alice@paypal.com" type="PAYMENT_SUCCESS"
notification-service-1  | timestamp="2025-09-22T13:19:56.373Z" Method="POST" URL="/send" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="notification-service:3003" cookie="-" content-type="application/json" connection="close" lenght="149" content="{"userId":1758544034098,"email":"alice@paypal.com","type":"PAYMENT_SUCCESS","message":"Your payment of $25.5 to mike@restaurant.com was successful."}" classification="Normal" event="NotificationStored" notificationId="1758547196373" userId="1758544034098"
payment-service-1       | timestamp="2025-09-22T13:19:58.397Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="84" content="{"amount":300,"recipient":"landlord@apartments.com","description":"Monthly rent"}" classification="Normal" event="AuthenticationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-09-22T13:19:58.402Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="207" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NTg1NDQwMzQwOTgsImVtYWlsIjoiYWxpY2VAcGF5cGFsLmNvbSIsImlhdCI6MTc1ODU0NzE4NSwiZXhwIjoxNzU4NjMzNTg1fQ.s_RTh3tGHbqm82OThuVmyJYZ_sXx72GUTqWaUGYf9i8"}" classification="Normal" event="TokenVerificationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-09-22T13:19:58.402Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="207" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NTg1NDQwMzQwOTgsImVtYWlsIjoiYWxpY2VAcGF5cGFsLmNvbSIsImlhdCI6MTc1ODU0NzE4NSwiZXhwIjoxNzU4NjMzNTg1fQ.s_RTh3tGHbqm82OThuVmyJYZ_sXx72GUTqWaUGYf9i8"}" classification="Normal" event="TokenVerificationSuccess" userId="1758544034098" email="alice@paypal.com"
payment-service-1       | timestamp="2025-09-22T13:19:58.404Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="84" content="{"amount":300,"recipient":"landlord@apartments.com","description":"Monthly rent"}" classification="Normal" event="AuthenticationSuccess" userId="1758544034098" email="alice@paypal.com"
payment-service-1       | timestamp="2025-09-22T13:19:58.404Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="84" content="{"amount":300,"recipient":"landlord@apartments.com","description":"Monthly rent"}" classification="Normal" event="PaymentProcessingAttempt" userId="1758544034098" email="alice@paypal.com" amount="300" recipient="landlord@apartments.com"
payment-service-1       | timestamp="2025-09-22T13:19:58.405Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="84" content="{"amount":300,"recipient":"landlord@apartments.com","description":"Monthly rent"}" classification="Normal" event="PaymentProcessingSuccess" paymentId="1758547198404" userId="1758544034098" amount="300"
[33mapi-gateway-1           | 2025/09/22 13:19:58 [info] 30#30: *107 client 172.22.0.1 closed keepalive connection[0m
notification-service-1  | timestamp="2025-09-22T13:19:58.407Z" Method="POST" URL="/send" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="notification-service:3003" cookie="-" content-type="application/json" connection="close" lenght="152" content="{"userId":1758544034098,"email":"alice@paypal.com","type":"PAYMENT_SUCCESS","message":"Your payment of $300 to landlord@apartments.com was successful."}" classification="Normal" event="NotificationReceived" userId="1758544034098" email="alice@paypal.com" type="PAYMENT_SUCCESS"
notification-service-1  | timestamp="2025-09-22T13:19:58.407Z" Method="POST" URL="/send" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="notification-service:3003" cookie="-" content-type="application/json" connection="close" lenght="152" content="{"userId":1758544034098,"email":"alice@paypal.com","type":"PAYMENT_SUCCESS","message":"Your payment of $300 to landlord@apartments.com was successful."}" classification="Normal" event="NotificationStored" notificationId="1758547198407" userId="1758544034098"
payment-service-1       | timestamp="2025-09-22T13:20:00.433Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="82" content="{"amount":75.25,"recipient":"utilities@company.com","description":"Electric bill"}" classification="Normal" event="AuthenticationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-09-22T13:20:00.437Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="207" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NTg1NDQwMzQwOTgsImVtYWlsIjoiYWxpY2VAcGF5cGFsLmNvbSIsImlhdCI6MTc1ODU0NzE4NSwiZXhwIjoxNzU4NjMzNTg1fQ.s_RTh3tGHbqm82OThuVmyJYZ_sXx72GUTqWaUGYf9i8"}" classification="Normal" event="TokenVerificationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-09-22T13:20:00.438Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="207" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NTg1NDQwMzQwOTgsImVtYWlsIjoiYWxpY2VAcGF5cGFsLmNvbSIsImlhdCI6MTc1ODU0NzE4NSwiZXhwIjoxNzU4NjMzNTg1fQ.s_RTh3tGHbqm82OThuVmyJYZ_sXx72GUTqWaUGYf9i8"}" classification="Normal" event="TokenVerificationSuccess" userId="1758544034098" email="alice@paypal.com"
payment-service-1       | timestamp="2025-09-22T13:20:00.439Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="82" content="{"amount":75.25,"recipient":"utilities@company.com","description":"Electric bill"}" classification="Normal" event="AuthenticationSuccess" userId="1758544034098" email="alice@paypal.com"
payment-service-1       | timestamp="2025-09-22T13:20:00.439Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="82" content="{"amount":75.25,"recipient":"utilities@company.com","description":"Electric bill"}" classification="Normal" event="PaymentProcessingAttempt" userId="1758544034098" email="alice@paypal.com" amount="75.25" recipient="utilities@company.com"
payment-service-1       | timestamp="2025-09-22T13:20:00.441Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="82" content="{"amount":75.25,"recipient":"utilities@company.com","description":"Electric bill"}" classification="Normal" event="PaymentProcessingSuccess" paymentId="1758547200440" userId="1758544034098" amount="75.25"
[33mapi-gateway-1           | 2025/09/22 13:20:00 [info] 30#30: *109 client 172.22.0.1 closed keepalive connection[0m
notification-service-1  | timestamp="2025-09-22T13:20:00.443Z" Method="POST" URL="/send" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="notification-service:3003" cookie="-" content-type="application/json" connection="close" lenght="152" content="{"userId":1758544034098,"email":"alice@paypal.com","type":"PAYMENT_SUCCESS","message":"Your payment of $75.25 to utilities@company.com was successful."}" classification="Normal" event="NotificationReceived" userId="1758544034098" email="alice@paypal.com" type="PAYMENT_SUCCESS"
notification-service-1  | timestamp="2025-09-22T13:20:00.444Z" Method="POST" URL="/send" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="notification-service:3003" cookie="-" content-type="application/json" connection="close" lenght="152" content="{"userId":1758544034098,"email":"alice@paypal.com","type":"PAYMENT_SUCCESS","message":"Your payment of $75.25 to utilities@company.com was successful."}" classification="Normal" event="NotificationStored" notificationId="1758547200444" userId="1758544034098"
payment-service-1       | timestamp="2025-09-22T13:20:02.469Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="78" content="{"amount":50,"recipient":"john@example.com","description":"Coffee payment"}" classification="Normal" event="AuthenticationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-09-22T13:20:02.472Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="204" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NTg1NDQwMzUyNDQsImVtYWlsIjoiYm9iQHBheXBhbC5jb20iLCJpYXQiOjE3NTg1NDcxODYsImV4cCI6MTc1ODYzMzU4Nn0.mW4Q2bphMaDIUWQ0GqD98RPqEwd0Wsob8uRM3mOihlw"}" classification="Normal" event="TokenVerificationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-09-22T13:20:02.472Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="204" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NTg1NDQwMzUyNDQsImVtYWlsIjoiYm9iQHBheXBhbC5jb20iLCJpYXQiOjE3NTg1NDcxODYsImV4cCI6MTc1ODYzMzU4Nn0.mW4Q2bphMaDIUWQ0GqD98RPqEwd0Wsob8uRM3mOihlw"}" classification="Normal" event="TokenVerificationSuccess" userId="1758544035244" email="bob@paypal.com"
payment-service-1       | timestamp="2025-09-22T13:20:02.474Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="78" content="{"amount":50,"recipient":"john@example.com","description":"Coffee payment"}" classification="Normal" event="AuthenticationSuccess" userId="1758544035244" email="bob@paypal.com"
payment-service-1       | timestamp="2025-09-22T13:20:02.474Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="78" content="{"amount":50,"recipient":"john@example.com","description":"Coffee payment"}" classification="Normal" event="PaymentProcessingAttempt" userId="1758544035244" email="bob@paypal.com" amount="50" recipient="john@example.com"
payment-service-1       | timestamp="2025-09-22T13:20:02.475Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="78" content="{"amount":50,"recipient":"john@example.com","description":"Coffee payment"}" classification="Normal" event="PaymentProcessingSuccess" paymentId="1758547202474" userId="1758544035244" amount="50"
[33mapi-gateway-1           | 2025/09/22 13:20:02 [info] 30#30: *111 client 172.22.0.1 closed keepalive connection[0m
notification-service-1  | timestamp="2025-09-22T13:20:02.477Z" Method="POST" URL="/send" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="notification-service:3003" cookie="-" content-type="application/json" connection="close" lenght="142" content="{"userId":1758544035244,"email":"bob@paypal.com","type":"PAYMENT_SUCCESS","message":"Your payment of $50 to john@example.com was successful."}" classification="Normal" event="NotificationReceived" userId="1758544035244" email="bob@paypal.com" type="PAYMENT_SUCCESS"
notification-service-1  | timestamp="2025-09-22T13:20:02.477Z" Method="POST" URL="/send" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="notification-service:3003" cookie="-" content-type="application/json" connection="close" lenght="142" content="{"userId":1758544035244,"email":"bob@paypal.com","type":"PAYMENT_SUCCESS","message":"Your payment of $50 to john@example.com was successful."}" classification="Normal" event="NotificationStored" notificationId="1758547202477" userId="1758544035244"
payment-service-1       | timestamp="2025-09-22T13:20:04.503Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="79" content="{"amount":150.75,"recipient":"sarah@store.com","description":"Online shopping"}" classification="Normal" event="AuthenticationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-09-22T13:20:04.507Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="204" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NTg1NDQwMzUyNDQsImVtYWlsIjoiYm9iQHBheXBhbC5jb20iLCJpYXQiOjE3NTg1NDcxODYsImV4cCI6MTc1ODYzMzU4Nn0.mW4Q2bphMaDIUWQ0GqD98RPqEwd0Wsob8uRM3mOihlw"}" classification="Normal" event="TokenVerificationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-09-22T13:20:04.507Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="204" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NTg1NDQwMzUyNDQsImVtYWlsIjoiYm9iQHBheXBhbC5jb20iLCJpYXQiOjE3NTg1NDcxODYsImV4cCI6MTc1ODYzMzU4Nn0.mW4Q2bphMaDIUWQ0GqD98RPqEwd0Wsob8uRM3mOihlw"}" classification="Normal" event="TokenVerificationSuccess" userId="1758544035244" email="bob@paypal.com"
payment-service-1       | timestamp="2025-09-22T13:20:04.509Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="79" content="{"amount":150.75,"recipient":"sarah@store.com","description":"Online shopping"}" classification="Normal" event="AuthenticationSuccess" userId="1758544035244" email="bob@paypal.com"
payment-service-1       | timestamp="2025-09-22T13:20:04.509Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="79" content="{"amount":150.75,"recipient":"sarah@store.com","description":"Online shopping"}" classification="Normal" event="PaymentProcessingAttempt" userId="1758544035244" email="bob@paypal.com" amount="150.75" recipient="sarah@store.com"
payment-service-1       | timestamp="2025-09-22T13:20:04.510Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="79" content="{"amount":150.75,"recipient":"sarah@store.com","description":"Online shopping"}" classification="Normal" event="PaymentProcessingSuccess" paymentId="1758547204509" userId="1758544035244" amount="150.75"
[33mapi-gateway-1           | 2025/09/22 13:20:04 [info] 30#30: *113 client 172.22.0.1 closed keepalive connection[0m
notification-service-1  | timestamp="2025-09-22T13:20:04.512Z" Method="POST" URL="/send" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="notification-service:3003" cookie="-" content-type="application/json" connection="close" lenght="145" content="{"userId":1758544035244,"email":"bob@paypal.com","type":"PAYMENT_SUCCESS","message":"Your payment of $150.75 to sarah@store.com was successful."}" classification="Normal" event="NotificationReceived" userId="1758544035244" email="bob@paypal.com" type="PAYMENT_SUCCESS"
notification-service-1  | timestamp="2025-09-22T13:20:04.512Z" Method="POST" URL="/send" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="notification-service:3003" cookie="-" content-type="application/json" connection="close" lenght="145" content="{"userId":1758544035244,"email":"bob@paypal.com","type":"PAYMENT_SUCCESS","message":"Your payment of $150.75 to sarah@store.com was successful."}" classification="Normal" event="NotificationStored" notificationId="1758547204512" userId="1758544035244"
payment-service-1       | timestamp="2025-09-22T13:20:06.537Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="77" content="{"amount":25.5,"recipient":"mike@restaurant.com","description":"Lunch bill"}" classification="Normal" event="AuthenticationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-09-22T13:20:06.541Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="204" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NTg1NDQwMzUyNDQsImVtYWlsIjoiYm9iQHBheXBhbC5jb20iLCJpYXQiOjE3NTg1NDcxODYsImV4cCI6MTc1ODYzMzU4Nn0.mW4Q2bphMaDIUWQ0GqD98RPqEwd0Wsob8uRM3mOihlw"}" classification="Normal" event="TokenVerificationAttempt" hasToken="true"
